Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,mrn,source_facility_id
71b70fc4-a252-4640-85c3-e23d2a8c9904,1964-01-15,,805-43-8367,S81162645,,Ms.,Sarah,Stephanie,Olson,,Sanchez,S,white,nonhispanic,female,Hannatown GA US,6542 Morris Rapid,Savannah,GA,Chatham,20958,31404,-11.14131,146.301781,286583.97,2709.81,59831,731-801-5154x08121,gutierreztroy@example.net,330135517,330102
0bed85f6-3b8a-4566-8bc9-51c444e42a24,1975-12-29,,083-66-8931,S48334203,,Mr.,Alan,Michael,Hernandez,,,W,black,hispanic,male,Lake Anna GA US,67389 Mcbride Shoals,Savannah,GA,Chatham,01659,31404,-35.515057,-76.660765,100876.39,60301.18,33273,(702)489-4015,vmccarty@example.net,330519334,330102
74b6634f-b097-407c-883c-06766c3d2405,2006-06-20,,312-21-5834,S57172862,X72976950,Mr.,William,Brian,Neal,,,M,white,hispanic,male,Kellyhaven MA US,108 Nicholas Rue Apt. 385,Boston,MA,Suffolk,24174,02215,10.118074,-28.408091,20526.62,43648.95,54943,808-978-3559,jaimehaynes@example.com,330978616,330102
20f1bb9e-1aaf-4de4-9489-8eb3945e54be,1940-09-21,,566-04-0608,S49311550,X25682390,Mr.,John,,Torres,,,M,white,nonhispanic,male,Jacquelinechester AZ US,6491 Kevin Mountains Suite 570,Phoenix,AZ,Maricopa,06534,85006,43.210549,-139.865032,42581.92,23946.97,47337,541-378-8673,ballardjessica@example.org,330185788,330102
185f81e6-c30f-4bc0-a84e-6c0b14f5376a,1971-09-24,,396-35-6693,S44968586,,Ms.,Cathy,Amanda,Stewart,,Robertson,D,white,nonhispanic,female,Williamshaven TX US,9407 Watkins Crossing,Austin,TX,Travis,18354,78702,6.00252,51.986631,43149.07,23483.28,32442,001-690-557-5076x98807,adamharrison@example.net,330319408,330102
e55090fe-a854-4d94-a8c0-5b3a854753ae,1970-10-03,,633-03-7308,S63520950,,Mr.,Michael,,Hernandez,,,M,other,nonhispanic,male,West Wendy CA US,9237 Ariel Harbors,Oakland,CA,Alameda,13558,94609,-55.856779,143.350896,14658.16,23246.42,59250,(330)456-2100,romeroalicia@example.com,330309479,330102
82aa4330-806b-4075-9542-8c8e2b6b2ec5,1982-07-04,,187-19-6979,S62682622,,Ms.,Nancy,Shawn,Lopez,,,,white,nonhispanic,female,Brockborough IL US,300 Davidson Groves Apt. 769,Chicago,IL,Cook,29221,60612,60.97106,-131.367454,18304.89,18194.66,91167,+1-642-414-9475x39973,gonzalezmichael@example.org,050228774,050201
441d5c37-504a-4e3a-a806-9aaaf298d7c8,1948-05-09,,774-60-8213,S72518593,,Mr.,James,Tamara,Huynh,,,W,white,nonhispanic,male,South Jacob MA US,9141 Miller Stream Suite 581,Boston,MA,Suffolk,55410,02118,-16.622072,161.34594,122506.39,70728.73,25370,306.823.4105x6114,jonesphyllis@example.net,050601126,050201
f4e873a5-8b69-485f-9b1b-63d4954aad94,1983-05-25,,786-58-6131,S78824833,X91475722,Mr.,Alexander,Crystal,Bradley,,,D,white,nonhispanic,male,Elliottland MA US,753 Adams Street,Boston,MA,Suffolk,42922,02215,71.444132,-26.558782,26488.64,47252.17,28145,+1-568-528-3556x0630,maysmelvin@example.com,050405808,050201
c9103334-c477-4e50-8d05-2d35a8ad43ad,1944-09-27,,156-90-0549,S26402540,X82058012,Mr.,Joseph,Amy,Smith,,,M,white,nonhispanic,male,Janiceburgh MA US,72145 Leon Way,Boston,MA,Suffolk,31658,02215,3.98985,175.561948,19411.69,75454.99,78956,495-587-5007,tracey37@example.org,050415405,050201
4a3bfee0-97fa-460f-a358-899151f1f2f2,1972-08-10,,226-94-3786,S86022008,,Mr.,Andrew,Tracy,Patel,,,S,white,hispanic,male,Robertchester TX US,633 Benjamin Ridge Apt. 657,Austin,TX,Travis,33897,78702,-1.425363,111.841524,96274.38,12030.47,54834,711-689-4943,brittany84@example.org,030198684,030301
b52cd228-a676-4f6e-958f-62bb74f49485,1942-04-11,,189-54-6177,S36194520,X39914560,Ms.,Erin,,Macdonald,,Frank,D,white,nonhispanic,female,Bellport AZ US,451 Gonzalez Turnpike Suite 827,Phoenix,AZ,Maricopa,39145,85006,1.908943,144.398246,15287.27,6318.54,55065,001-235-888-1688x530,wendy87@example.net,030591539,030301
591aa474-4d31-4b80-99aa-5b572b74dad8,1949-07-18,,249-43-7289,S19671938,,Mr.,Richard,Monica,Barrett,,,W,white,hispanic,male,West Randybury MA US,3221 Woodard Fort,Boston,MA,Suffolk,25523,02118,-83.401284,-18.743873,35694.77,7218.24,72293,(922)993-1029x9787,rhodge@example.com,140951841,140401
96d2c7cc-b4e8-4bf6-ae47-739bba8eaf6a,1986-06-18,,323-26-3905,S45736303,X65672800,Mr.,Robert,,Owen,,,D,black,nonhispanic,male,West Elizabeth GA US,08563 Ramirez Valley Suite 154,Savannah,GA,Chatham,30233,31404,-61.69258,105.099734,62547.57,37600.31,30158,2898869450,joseph20@example.com,140631008,140401
86579584-394b-4ae1-a0a4-70a64afea9ea,1957-03-21,,727-76-5243,S88456303,,Ms.,Andrea,Ruben,Quinn,,,,white,nonhispanic,female,Jamesborough GA US,02082 Hooper Freeway Apt. 699,Savannah,GA,Chatham,55145,31404,3.119963,-75.737426,33648.31,54907.87,48307,001-829-564-1393x500,melinda25@example.org,140596682,140401
b98aef14-73ab-45b4-93a9-7b98ffa1df8c,1953-09-18,,888-32-7031,S66107446,,Ms.,Nancy,Ethan,Ramirez,,Martinez,S,white,nonhispanic,female,Alejandromouth AZ US,41696 Jason Spring,Phoenix,AZ,Maricopa,05650,85006,-71.017404,-154.135177,83211.08,20731.75,64339,768.416.4248,kennedylaura@example.net,140830953,140401
749ffe26-2b13-4912-bc6b-f22064d5344f,1981-12-08,,714-41-8756,S12655105,X84875181,Ms.,Kelly,Todd,Hill,,,S,white,nonhispanic,female,Robertton GA US,00857 Welch Estate,Savannah,GA,Chatham,53771,31404,-88.300633,-117.804002,37492.71,12565.28,23675,(816)241-7078x802,john47@example.net,140973370,140401
457e38e2-e950-47e0-a249-5c16959a1449,1964-11-30,,447-51-1809,S39170577,X54073210,Mr.,Daniel,Brian,Benitez,,,D,white,nonhispanic,male,New Melaniehaven IL US,88286 Daniel Islands,Chicago,IL,Cook,08456,60612,-14.005415,86.099677,21594.23,61407.41,55103,001-552-397-3296,amanda04@example.net,140326235,140401
82687258-5580-4ace-8507-ec5517c5def1,1984-06-09,,594-90-7518,S11224879,,Ms.,Penny,Melissa,Martin,,,S,white,nonhispanic,female,Kellybury TX US,163 Barnes Park,Austin,TX,Travis,41489,78702,26.958074,-74.271036,61045.26,49864.29,23911,290.368.8608,david08@example.net,140700173,140401
ecb1b571-cb81-49b0-875a-175ad5452b57,2009-09-04,,134-94-2269,S46684708,X36775015,,Elizabeth,Dustin,Martinez,,,M,white,nonhispanic,female,Williamschester AZ US,74162 Stewart Harbor,Phoenix,AZ,Maricopa,43425,85006,-81.232338,-109.70856,72399.63,68193.69,38362,852-492-1610,holmesdebra@example.com,110925716,110501
a4691145-46b0-4851-a5fd-b31072c03c2f,1954-08-14,,765-99-5225,S56963386,X95917377,Mr.,Jason,Tammy,Lee,,,,native,nonhispanic,male,East Jennifermouth TX US,108 Torres Point,Austin,TX,Travis,14597,78702,1.34442,33.016743,19998.57,8621.34,39640,+1-829-737-1414x3091,jenniferboyle@example.org,110467857,110501
fb0368dd-e9b4-4fac-ad0b-a9e7f4b6fe82,1962-05-04,,245-51-9660,S18984229,,Ms.,Allison,,Lee,,,M,other,nonhispanic,female,Port Lauratown MA US,3459 Rogers Pass Apt. 617,Boston,MA,Suffolk,36395,02118,68.132614,53.03983,157409.11,47544.26,50152,557-697-8131x001,teresabell@example.org,330133362,330101
2caf001a-7a2d-443f-843b-26f5e5704932,1963-04-21,,066-67-9306,S93741454,,Mr.,Benjamin,,Russell,,,S,white,nonhispanic,male,Meganburgh MA US,7326 Jillian Rue Apt. 703,Boston,MA,Suffolk,45093,02215,67.804022,18.531379,63147.79,17145.83,47732,001-516-988-0688,cervantessergio@example.net,330757678,330101
5084a4a8-75ea-4408-a544-a9f21a50e72c,1965-10-28,,544-64-8193,S82213511,,Ms.,Mary,,Hunt,,,D,white,nonhispanic,female,East Christina MA US,310 Tran Pass,Boston,MA,Suffolk,04081,02215,67.259274,27.58621,17982.93,8886.59,134096,001-889-616-2905x4257,mary12@example.com,330172180,330101
1c289f03-a799-4c8d-af51-fea7ef7e1098,1984-07-14,,414-71-6469,S61893596,,Mr.,Jonathan,James,Hart,,,D,white,nonhispanic,male,Port Lisafurt TX US,16825 Lester Ports,Austin,TX,Travis,47432,78702,-52.142683,73.706077,17033.64,14323.72,79862,+1-481-613-5346x48832,johnstonaaron@example.com,330129314,330101
dc74111c-7090-4a15-8ec8-30688c122ebb,1977-10-09,,192-36-9745,S54558109,X49952606,Ms.,Priscilla,Brian,Gardner,,Poole,M,black,nonhispanic,female,Russellchester GA US,24623 Brittany Drives,Savannah,GA,Chatham,03657,31404,56.306647,35.65792,47343.04,11715.58,43827,328-964-6607,emily75@example.org,330196016,330101
5feba9fb-307d-482a-94f4-55424d4d4caf,2007-10-09,,071-50-8263,S42738980,X86099154,Ms.,Diana,Kevin,Jones,,,S,other,hispanic,female,North Savannahchester TX US,19700 Denise Fall Apt. 792,Austin,TX,Travis,25593,78702,-12.963465,134.316043,119876.7,13460.78,57021,428-884-9986x2638,brycehill@example.com,330498769,330101
c8bc33c4-1f52-4ea2-a4f4-86fa4fca0e41,1946-01-27,,839-94-1888,S31058485,,Ms.,Diane,,Rodriguez,,,M,asian,nonhispanic,female,East Alfredside GA US,6850 Williams Square Suite 037,Savannah,GA,Chatham,41267,31404,42.778999,14.564365,57015.63,39587.33,82770,271.639.0652,allenangela@example.com,330346228,330102
eac8ae40-a233-4e3f-9449-03098f0fcfd0,1942-09-18,,686-68-1119,S14714695,X73452988,Ms.,Elizabeth,Charles,White,,,M,white,nonhispanic,female,Amandaborough MA US,32858 Galvan Burg,Boston,MA,Suffolk,13239,02215,77.205039,-134.393121,4641.32,40386.41,168745,001-454-243-3047x57036,sara88@example.net,330678648,330102
3b1ce7f5-e397-4d08-ad99-4efb4db41eff,1933-06-15,,448-06-1752,S35920260,,Mr.,Kyle,,Ellis,,,W,white,nonhispanic,male,Port Gary AZ US,64786 Aguirre Wall,Phoenix,AZ,Maricopa,38669,85006,3.51447,-51.412666,79257.14,3157.26,30950,001-206-791-6069,rossjohn@example.com,330235454,330102
b0c366ab-e44a-4a9d-8d0e-26e09a44e217,1931-02-02,,327-72-0444,S16945912,X46852756,Ms.,Stephanie,Mackenzie,Woods,,,M,black,nonhispanic,female,Johnmouth MA US,1123 Joel Trail,Boston,MA,Suffolk,26743,02118,40.319567,-157.49841,115035.77,17675.34,38431,(294)579-4609,nealmichael@example.net,330122629,330102
0e40771f-70d7-42a4-ae12-0098a1e6a32d,1984-11-13,,800-64-0095,S62323054,,Mr.,David,Katherine,Cherry,,,S,white,nonhispanic,male,Lake Amanda TX US,181 Joshua Groves,Austin,TX,Travis,34742,78702,-55.049926,87.942295,30005.85,10761.45,27683,001-711-572-2216x384,daniel36@example.org,330621186,330102
2916d701-4ec0-4cc1-95e9-bd436d231b30,1971-11-06,,569-09-1743,S71582633,,Mr.,Steven,Angela,Butler,,,W,white,nonhispanic,male,Lake Frank CA US,26279 Johnathan Light Apt. 239,Oakland,CA,Alameda,45222,94609,50.022087,55.860736,13068.11,15311.09,44625,798.292.6916x2488,donaldyang@example.com,330784507,330102
44cf0bd6-7720-4c53-a2e7-d22f3e56f940,1998-10-02,,542-42-2188,S76407043,,Mr.,Melvin,,Davies,,,M,white,nonhispanic,male,South Jodi GA US,25017 Martinez Ranch,Savannah,GA,Chatham,12894,31404,-6.330666,-14.88924,91385.11,2570.78,27839,001-553-695-7594,dmejia@example.net,330116498,330102
72225837-8d38-4b24-9ad5-edda752af852,1924-12-21,,001-21-7456,S67303009,,Ms.,Jordan,Kelly,Swanson,,Wright,D,asian,nonhispanic,female,Cynthiaport TX US,124 Larsen Park,Austin,TX,Travis,30615,78702,-74.329964,67.357419,27436.78,132629.0,33439,3706187761,jennifer02@example.com,330169866,330102
fb98391b-0048-43c4-a1f0-df153907ddf4,2013-08-22,,332-47-6479,,,,Kellie,,Jimenez,,,D,white,nonhispanic,female,Port Ryan MA US,45947 Hoffman Lodge Suite 993,Boston,MA,Suffolk,01717,02118,88.842545,-20.937156,99979.5,45250.43,29753,(572)544-7814x3729,geraldgreen@example.org,330306363,330102
00a77b73-4c47-4cfd-a001-1e1a3ed3b471,1973-04-03,,222-63-3458,S46735673,X50769018,Mr.,Robert,Melissa,Durham,,,S,black,nonhispanic,male,Colleenberg CA US,51848 Linda Mews Apt. 353,Oakland,CA,Alameda,44694,94609,-61.757824,-26.144959,83789.95,129006.95,35612,001-492-616-4533x9360,xwest@example.net,330154752,330102
a44c15c4-da3d-417b-831f-fcaa541495fb,1985-11-01,,797-39-0182,S98079427,X61344218,Ms.,Angela,,Henderson,,Dixon,D,other,nonhispanic,female,East Garrettborough IL US,96580 Mann Drive,Chicago,IL,Cook,44228,60612,-71.139264,127.686215,14661.6,23485.08,29696,212-968-0752,bstrong@example.com,330133251,330102
2e881842-30f7-45b2-8018-90476b1e72bb,1958-05-20,,607-31-3468,S98061672,X53935684,Ms.,Karen,Jimmy,Turner,,Ayala,W,asian,hispanic,female,Transide MA US,2510 Christopher Groves,Boston,MA,Suffolk,10114,02118,-40.741455,136.942582,36572.12,28787.55,39249,001-977-654-4332x793,hurstdanielle@example.org,330611160,330102
d51c15e6-c34a-4209-afe5-d2866cd1d2ff,1975-03-20,,312-34-9039,S95249026,,Ms.,Elizabeth,,Collins,,,,white,nonhispanic,female,West Emma TX US,1152 Becky Mills,Austin,TX,Travis,20963,78702,17.222542,-139.882471,67053.26,9950.73,104841,5392403087,lauracastro@example.com,050691909,050201
5a736741-574e-4e94-8c98-70b0bd48e235,1965-10-16,,633-14-6135,S96331491,,Mr.,Michael,,Pineda,,,W,white,hispanic,male,Danielmouth TX US,36162 Regina Bridge,Austin,TX,Travis,27407,78702,-26.739,7.91131,110083.88,17384.74,24554,799-448-7180x478,nford@example.org,050660925,050201
03763e44-854b-4d0e-8031-1d69849730ec,1977-06-15,,055-80-4677,S88290901,,Mr.,Douglas,,Swanson,,,,white,nonhispanic,male,Richshire MA US,8369 Lawrence Vista Suite 849,Boston,MA,Suffolk,37385,02215,-35.085611,-171.312858,22364.29,4494.36,57291,001-912-513-2121x2826,ysnyder@example.com,050603325,050201
fe8cdab3-a614-4e49-b27d-bb12562f3d72,1961-09-08,,541-51-6212,S93736547,,Ms.,Mariah,Sarah,Fleming,,Lopez,,native,nonhispanic,female,Thomasstad CA US,71211 Wanda Lane Suite 013,Oakland,CA,Alameda,35857,94609,34.762835,-9.6122,10015.25,17239.83,50311,867-575-7647x7007,daniel14@example.com,050235081,050201
b810a070-8b2d-45b4-8ae9-791a0aa22d88,1955-11-12,,540-19-2474,S49031433,,Ms.,Janet,Anna,Green,,Woods,S,white,nonhispanic,female,Thomasfurt MA US,717 Brown Ports Suite 165,Boston,MA,Suffolk,55336,02215,-33.62778,-11.24248,77835.55,32962.3,83325,(550)942-9572x12450,ppierce@example.com,050198546,050201
c2ed7847-530d-4a60-b108-79ea17ee55e9,1948-07-05,,724-64-0783,S74423206,X32228310,Mr.,Thomas,Barbara,Griffin,,,S,white,nonhispanic,male,South Aliciaburgh CA US,4338 Austin Union,Oakland,CA,Alameda,42283,94609,60.983278,20.847133,69848.73,2576.71,90058,798-331-5171,clarkjacqueline@example.org,050373651,050201
dc949a63-d80b-45be-b77e-700cfec2e9b5,1990-12-12,,114-13-4633,S90436294,,Ms.,Patricia,,Lambert,,Scott,W,white,hispanic,female,Rodriguezberg TX US,233 Brittany Circles Suite 343,Austin,TX,Travis,21443,78702,-27.285168,-72.675122,71079.17,9771.29,324476,336.874.1481x421,twright@example.net,050988619,050201
807a8262-db86-45ff-98a1-24d6ba71e583,1947-05-14,,804-03-4702,S64736779,,Mr.,Brian,Sharon,Murillo,,,D,white,nonhispanic,male,East Victoriafurt MA US,7172 Nguyen Spur,Boston,MA,Suffolk,48732,02215,12.257601,-116.349469,10086.6,2701.21,23128,382-341-0214x923,gonzalezwesley@example.net,030883434,030301
3ea84b33-244d-45c9-85cc-409f799d2418,1952-12-12,,804-28-0595,S92093828,,Ms.,Lisa,,Brewer,,,S,white,nonhispanic,female,North Paul CA US,71345 Hubbard Mill,Oakland,CA,Alameda,06521,94609,-7.686961,-58.269271,9389.9,10387.45,49283,(633)855-1216x7994,brittney61@example.org,030154205,030301
36ac6a4f-0721-4536-942d-e9833cdd84b0,1925-06-14,,441-17-5907,S40984389,,Mr.,Alan,Brandon,Martinez,,,,black,nonhispanic,male,Ericaland CA US,08250 Mitchell Mills Apt. 462,Oakland,CA,Alameda,29343,94609,85.74194,126.413324,2833.07,59724.75,96929,990.264.0291x9105,christian68@example.net,030862327,030301
a3f8ae21-5ce6-42da-bcdf-f7bd59de5ad0,1973-01-10,,008-71-0062,S74706522,,Ms.,Kristen,John,Mullen,,Patel,M,other,nonhispanic,female,Lake Justinville TX US,298 Melissa Coves Apt. 133,Austin,TX,Travis,18052,78702,-64.213403,153.507413,37637.3,13812.52,14691,(405)928-0254,tina37@example.org,030484639,030301
a7189963-4292-4a09-92be-3a7be6a93f1c,1961-12-09,,428-74-3285,S48776485,,Ms.,Ashley,,Sosa,,Perkins,M,asian,nonhispanic,female,Jacksonchester MA US,0082 Ford Lane,Boston,MA,Suffolk,55703,02118,-76.552855,120.190185,129858.38,34872.94,33261,2573787428,benjamin94@example.org,030979016,030301
7c839e0c-cde6-420a-908e-4b49a1fcced3,1946-04-22,,895-24-8771,S67359297,X87039997,Ms.,Abigail,Michael,Porter,,,M,white,nonhispanic,female,Erikmouth MA US,779 Bradshaw Ways Apt. 233,Boston,MA,Suffolk,07790,02118,-60.43092,-77.376626,34612.11,6408.18,63269,3904117601,jamesthornton@example.org,030753391,030301
8a16b807-56e7-4e5b-b4e4-8a324db5c49a,1989-12-14,,204-99-3403,S39891078,,Mr.,Perry,Karen,Salazar,,,M,white,nonhispanic,male,Port Josephfort AZ US,83114 Nichols Summit,Phoenix,AZ,Maricopa,07151,85006,-34.902738,162.266454,17967.77,81353.49,20722,(233)301-8664x2109,changjeremy@example.com,030733373,030301
1271900c-413d-42bf-b2ba-734b218165d7,1940-11-26,,718-60-5683,S22297731,,Mr.,Robert,,Vance,,,M,white,nonhispanic,male,Armstrongmouth AZ US,504 Christy Turnpike,Phoenix,AZ,Maricopa,28104,85006,79.899308,2.975869,4329.57,36623.17,48038,001-806-965-9773x77860,ksims@example.com,030371208,030301
48a450eb-18b4-463b-b005-8664ba002e19,1983-03-09,,070-41-3319,S53550594,,Ms.,Nicole,Laura,Ward,,,,other,nonhispanic,female,Jennifermouth CA US,014 Briggs Spring,Oakland,CA,Alameda,03994,94609,-64.63457,2.133732,20707.08,21814.88,42064,252-495-1454x0287,johnsonkimberly@example.net,030565621,030301
7da9a827-c1ac-4c24-bd7d-c3f4af62346e,1936-06-30,,048-66-4006,S96106954,,Ms.,Julie,Clinton,Summers,,,W,white,hispanic,female,North Alanfort GA US,2426 Jennifer Estate Suite 720,Savannah,GA,Chatham,24251,31404,-42.887064,-85.966343,24517.05,21505.25,29839,001-702-524-2609,jodi03@example.net,140886000,140401
77232c31-8c1d-4f31-b442-03939d3a6e47,1986-06-26,,067-25-6492,S44408729,X99080954,Ms.,Stacey,Kerry,Woods,,,,white,nonhispanic,female,Petersonport IL US,036 Fisher Station,Chicago,IL,Cook,46629,60612,-27.598026,-164.841104,18503.42,55353.05,48444,393.443.7170x25532,srussell@example.org,140343401,140401
04e19e55-970d-46cc-a799-b4f02f9ee117,1959-10-10,,689-49-5355,S15340845,X79630079,Ms.,Denise,,Hanna,,,W,black,nonhispanic,female,Janetview MA US,09228 Gardner Tunnel Apt. 209,Boston,MA,Suffolk,01415,02118,8.929941,-138.294433,104490.19,5207.71,48989,927.268.3055x9940,smiller@example.net,140265229,140401
4e5d47e1-5bfa-4c4d-a666-c7d813d6dbbf,1977-12-21,,099-50-3599,S57920277,X33507134,Mr.,Randall,Jessica,Nixon,,,S,white,nonhispanic,male,South Amanda IL US,764 Adam Trace Apt. 812,Chicago,IL,Cook,17659,60612,86.329682,2.24572,24833.39,15849.53,39921,001-555-508-4340x43797,angela83@example.com,140608880,140401
22d74d32-e616-48b6-ac76-e0884ed9d6b4,1995-01-12,,661-39-4147,S44295693,X82273864,Ms.,Amy,Gregory,Serrano,,Shaffer,W,white,nonhispanic,female,North Christina TX US,683 King Light Suite 486,Austin,TX,Travis,16795,78702,38.623219,113.780808,35912.54,74442.15,143314,+1-429-641-8350x266,meagan68@example.org,140409583,140401
63ee90aa-2a6a-4e94-b73d-d7138fff8d60,2000-01-06,,450-19-4540,S69374054,,Mr.,Brandon,,Shannon,,,,white,nonhispanic,male,New James GA US,98708 Michelle Garden,Savannah,GA,Chatham,02516,31404,-61.948794,115.265491,11349.69,4157.81,40706,(882)225-5772x52858,bschroeder@example.com,140811102,140401
11db1314-338d-4c51-be6c-2df635de5d65,1988-06-10,,735-26-0742,S82746979,,Ms.,Lisa,,Mcclain,,Burton,D,white,nonhispanic,female,Lewisborough MA US,5265 Mark Club Apt. 099,Boston,MA,Suffolk,43254,02215,-14.054223,128.537076,20775.42,22320.16,94901,(701)848-8588x9384,jcain@example.org,140109225,140401
5914de34-b45a-4347-930f-9a8f76d09858,1954-11-23,,320-88-6497,S33373099,X68733454,Mr.,Christopher,,Lopez,,,,black,hispanic,male,Anthonyton TX US,98730 Anne Isle Apt. 328,Austin,TX,Travis,06556,78702,-22.302967,137.415125,101498.77,2339.7,21386,950.367.5383x56582,josephrangel@example.com,140130557,140401
fe87fdd7-0db3-47fa-9509-33a2d154d2a3,1993-05-28,,878-52-3998,S14225267,,Mr.,Paul,,Green,,,M,black,nonhispanic,male,Davidbury IL US,4100 Martinez Plains Suite 910,Chicago,IL,Cook,47981,60612,19.789057,154.302267,49419.93,24942.36,32015,(685)796-1561x499,chris50@example.net,110370066,110501
742ed9d4-181d-4a77-81dc-8b46769dd946,1960-12-19,,157-45-8209,S91469719,X15440091,Mr.,Keith,Meghan,Hansen,,,D,black,hispanic,male,Masonport AZ US,7413 Jon Stravenue Apt. 638,Phoenix,AZ,Maricopa,12786,85006,75.465601,110.374904,54747.19,11883.18,107525,(630)648-0730x0045,dbuchanan@example.net,110504549,110501
6abf35dd-cf6c-42e2-bbdb-7880ec6aac84,1989-10-18,,359-30-5197,S80675024,X85398223,Mr.,Charles,Peter,Bradford,,,M,white,nonhispanic,male,Cooperview MA US,1804 Brooke Locks Suite 460,Boston,MA,Suffolk,43475,02215,-29.554861,-134.510123,40607.93,4476.48,27076,9669010817,palmerjessica@example.com,330612628,330101
2d56e9dd-5831-4296-9c61-2b3badd495d5,1955-12-12,,604-22-7091,S60908088,X16717389,Ms.,Pamela,Heather,Anderson,,,S,white,nonhispanic,female,Robertburgh GA US,995 Cervantes Meadows Suite 765,Savannah,GA,Chatham,43240,31404,71.93624,135.550849,21881.89,809.06,70937,859.775.6083,hunteranthony@example.org,330697232,330101
41f88f8f-8457-4bff-80e9-879dfe7d45f7,1972-01-25,,088-38-4396,S69930365,X33968876,Ms.,Jennifer,Edward,Gomez,,Perez,M,black,nonhispanic,female,Underwoodview IL US,01364 Christian Court,Chicago,IL,Cook,50893,60612,17.311121,-125.417289,76189.29,5805.08,66753,001-640-469-5715x9449,montgomerymatthew@example.org,330337977,330101
5793decf-c509-4e46-ba36-ca30560fc3ac,1934-07-25,,853-93-1420,S30921307,,Ms.,Lori,Pam,Blair,,,,white,nonhispanic,female,Taylorfort GA US,38428 Wilson Points,Savannah,GA,Chatham,03685,31404,-79.644665,48.103643,59242.67,9532.2,39488,262.601.4565x495,leematthew@example.com,330210965,330101
af8a1a36-ebe7-4dd9-9e53-e6576433e971,1994-09-28,,337-75-5625,S17335339,,Mr.,Robert,,Walker,,,D,black,hispanic,male,West Peggy MA US,1765 Tara Forge Suite 326,Boston,MA,Suffolk,47427,02215,56.213318,-112.963718,55327.61,5962.12,21208,+1-616-294-0731x89721,epeters@example.net,330662132,330101
b62c73f8-ab57-43b9-94b6-6fb87a7e608c,1985-04-15,,254-28-4089,S83911161,X89967258,Ms.,Casey,Jasmine,Farmer,,,W,white,nonhispanic,female,West Marc IL US,53573 Morris Pine Apt. 031,Chicago,IL,Cook,43577,60612,-15.046634,-6.476712,7936.63,13776.54,39854,001-509-946-2173x2157,cristina99@example.net,330911645,330101
3da9f7ac-4681-4885-ab02-faa866e14338,1952-03-12,,397-50-2971,S42291501,,Ms.,Mariah,Paige,Lambert,,,M,other,nonhispanic,female,North Matthewport AZ US,5993 Pamela Views,Phoenix,AZ,Maricopa,54269,85006,0.239302,-94.323752,37961.78,3491.2,24880,352.692.8856x241,yvaldez@example.com,330125628,330101
ebc99bad-339b-465e-bb7e-665e68364c1f,2007-03-11,,630-04-7917,S32454142,,Mr.,Christian,Sarah,Castillo,,,,white,nonhispanic,male,Rickymouth CA US,707 Jessica Track Apt. 862,Oakland,CA,Alameda,08818,94609,3.658079,166.98826,30670.74,3790.45,17088,(283)249-9888x63915,steven71@example.com,330718551,330101
f626ae66-d934-4e80-a44d-2a9785968be4,1973-02-13,,207-35-0797,S29964288,X92260745,Mr.,Scott,,Gonzalez,,,S,black,nonhispanic,male,South Eric CA US,41669 Stephanie Vista Suite 836,Oakland,CA,Alameda,45110,94609,38.810823,15.60877,113004.14,22214.63,33988,992.435.0803x1722,rachel53@example.com,330665392,330101
af4909fe-f10a-4fa6-a344-4601410756a9,1959-04-05,,859-60-3162,S96214387,,Mr.,Matthew,,Foster,,,D,white,nonhispanic,male,Kevinburgh GA US,26995 Bradley Plaza Suite 804,Savannah,GA,Chatham,38614,31404,16.599051,142.097645,14614.39,7371.61,19523,461-420-8775,fdorsey@example.com,330455580,330101
736d192a-140f-439b-a8bd-83823bf6b79a,1970-12-30,,515-55-9450,S50707853,X98769268,Mr.,Charles,Christopher,Bean,,,M,white,nonhispanic,male,Hortonshire MA US,3160 Adams Point,Boston,MA,Suffolk,46625,02215,15.629342,74.511793,10894.24,31307.2,24503,350.792.3128x25504,dennis88@example.com,330496712,330101
6c50d972-4b13-4d18-85bd-cf3c885b63a7,2000-06-17,,358-29-2490,S21111649,,Mr.,Mark,Anna,Nelson,,,,white,nonhispanic,male,Jamesview MA US,355 Stephanie Island,Boston,MA,Suffolk,46159,02215,9.834843,161.191209,97453.39,19069.12,41038,8089137027,alexanderson@example.org,330213832,330101
3e22e784-4bcc-41ab-b29f-cb7cfa391450,1950-06-19,,050-72-0825,S22357642,,Mr.,Jeremiah,Peter,Lane,,,,white,nonhispanic,male,Hillfort CA US,717 Julie Trail Suite 706,Oakland,CA,Alameda,25602,94609,50.964362,-147.567432,34456.81,18082.57,54907,8315827731,hughesvictoria@example.com,330112419,330101
528316cb-7e0d-4755-97eb-f1d3dbbca6f9,1972-07-04,,003-74-8053,S52747781,X67145259,Ms.,Erin,Leslie,Dennis,,,S,-,hispanic,unknown,South James GA US,697 Davis Ports,Savannah,GA,Chatham,03157,31404,51.284971,45.881593,20344.94,4815.1,41129,2936135887,davispamela@example.com,330441022,330102
